Longitude	Latitude	Time	Elevation_m
-73.944171	45.418808	13:1:1.398655	8.329
-73.94417	45.419438	12:57:6.406214	9.366
-73.944169	45.416315	13:11:47.377603	8.073
-73.944169	45.417587	13:5:1.388381	9.641
-73.944168	45.418226	13:1:56.395801	8.866
-73.944167	45.41673	13:9:22.379310	7.663
-73.944166	45.415289	13:16:52.382048	7.808
-73.944166	45.417544	13:5:0.402325	8.972
-73.944166	45.418936	14:3:59.245283	8.738
-73.944165	45.416274	13:11:48.377660	8.081
-73.944165	45.418766	13:1:0.410599	8.299
-73.944164	45.417226	13:6:40.400045	8.849
-73.944164	45.418187	13:1:57.397858	8.974
-73.944164	45.419409	12:57:7.405272	9.372
-73.944163	45.415843	13:13:49.373581	7.983
-73.944162	45.414319	13:17:33.387393	8.064
-73.944161	45.417502	13:4:59.402268	8.816
-73.944161	45.418147	13:1:58.396915	9.045
-73.94416	45.418725	13:0:59.410542	8.287
-73.94416	45.419534	12:57:2.405985	9.666
-73.944159	45.416231	13:11:49.377717	8.008
-73.944158	45.416689	13:9:21.379252	7.55
-73.944157	45.41451	13:17:45.381080	7.869
-73.944156	45.41718	13:6:41.400102	8.809
-73.944156	45.417458	13:4:58.403211	8.921
-73.944156	45.418109	13:1:59.394972	9.141
-73.944156	45.418889	14:3:58.246226	8.616
-73.944156	45.419377	12:57:8.404328	9.368
-73.944154	45.415801	13:13:48.386524	7.997
-73.944154	45.418682	13:0:58.411484	8.258
-73.944153	45.415251	13:16:53.382105	7.863
-73.944152	45.416189	13:11:50.377775	7.904
-73.944151	45.414532	13:17:46.381137	7.846
-73.944151	45.41807	13:2:0.397029	9.164
-73.944149	45.418639	13:0:57.413427	8.247
-73.944149	45.419343	12:57:9.405386	9.325
-73.944148	45.414555	13:17:47.380194	7.751
-73.944148	45.417415	13:4:57.405154	8.872
-73.944148	45.419488	13:52:35.268162	9.468
-73.944148	45.419504	13:52:34.266104	9.533
-73.944147	45.417134	13:6:42.400159	8.8
-73.944147	45.418841	14:3:57.245169	8.449
-73.944146	45.41952	13:52:33.266047	9.623
-73.944145	45.416643	13:9:20.382195	7.659
-73.944145	45.41803	13:2:1.398087	9.183
-73.944145	45.419471	13:52:36.267219	9.45
-73.944144	45.416146	13:11:51.377832	7.838
-73.944143	45.418595	13:0:56.411370	8.187
-73.944142	45.415213	13:16:54.383162	7.967
-73.944142	45.415757	13:13:47.383467	7.624
-73.944141	45.419306	12:57:10.406443	9.242
-73.944141	45.419535	13:52:32.265990	9.666
-73.94414	45.41432	13:17:32.382336	8.123
-73.94414	45.417372	13:4:56.404097	8.946
-73.94414	45.41799	13:2:2.396144	9.214
-73.94414	45.419452	13:52:37.266276	9.402
-73.944137	45.417088	13:6:43.402216	8.828
-73.944136	45.416105	13:11:52.376889	7.885
-73.944136	45.418551	13:0:55.412312	8.106
-73.944135	45.418793	14:3:56.246111	8.367
-73.944134	45.416563	13:9:18.378081	7.433
-73.944134	45.41795	13:2:3.396201	9.222
-73.944134	45.419545	12:57:1.406929	9.707
-73.944133	45.419268	12:57:11.405500	9.146
-73.944133	45.419433	13:52:38.266333	9.383
-73.944132	45.415177	13:16:55.383220	8.02
-73.944131	45.41733	13:4:55.404039	8.965
-73.944131	45.419549	13:52:31.265933	9.738
-73.94413	45.417912	13:2:4.395258	9.247
-73.944129	45.418506	13:0:54.411255	8.053
-73.944128	45.416066	13:11:53.377946	7.894
-73.944128	45.416605	13:9:19.382138	9.315
-73.944128	45.417042	13:6:44.401274	8.8
-73.944127	45.419412	13:52:39.266390	9.398
-73.944126	45.417873	13:2:5.395316	9.232
-73.944125	45.415718	13:13:46.382410	7.66
-73.944123	45.415141	13:16:56.383277	7.966
-73.944123	45.419229	12:57:12.407557	9.023
-73.944122	45.414327	13:17:31.383279	8.161
-73.944122	45.418744	14:3:55.247054	8.358
-73.944121	45.417286	13:4:54.399982	9.721
-73.944121	45.418461	13:0:53.410198	8.121
-73.94412	45.417833	13:2:6.395372	9.242
-73.94412	45.41939	13:52:40.267447	9.365
-73.944119	45.414053	13:12:59.388722	8.141
-73.944119	45.416028	13:11:54.376003	7.946
-73.944117	45.414696	13:17:14.382307	7.568
-73.944117	45.416997	13:6:45.398331	9.069
-73.944116	45.419559	13:52:30.266876	9.808
-73.944115	45.414077	13:13:0.393779	8.175
-73.944115	45.414669	13:17:15.383364	7.587
-73.944115	45.414721	13:17:13.383249	7.541
-73.944115	45.414745	13:17:12.386192	7.597
-73.944115	45.416483	13:9:16.376966	7.699
-73.944115	45.419189	12:57:13.405615	8.96
-73.944114	45.414767	13:17:11.382135	7.603
-73.944114	45.415106	13:16:57.384334	7.917
-73.944114	45.418416	13:0:52.418141	8.224
-73.944114	45.419369	13:52:41.265505	9.35
-73.944113	45.417243	13:4:53.408925	9.698
-73.944113	45.417793	13:2:7.395430	9.233
-73.94411	45.41403	13:12:58.388665	8.185
-73.94411	45.414643	13:17:16.382421	7.606
-73.94411	45.415987	13:11:55.395061	7.288
-73.944109	45.416952	13:6:46.398388	8.933
-73.944109	45.418695	14:3:54.246997	8.369
-73.944108	45.414787	13:17:10.382078	7.61
-73.944108	45.418371	13:0:51.398083	8.408
-73.944108	45.419348	13:52:42.266562	9.305
-73.944107	45.419149	12:57:14.405672	8.949
-73.944106	45.414616	13:17:17.382478	7.644
-73.944106	45.417199	13:4:52.400867	9.622
-73.944105	45.415072	13:16:58.381392	7.839
-73.944105	45.416446	13:9:15.378909	7.836
-73.944105	45.417751	13:2:8.395487	9.177
-73.944104	45.419547	12:57:0.405871	9.734
-73.944103	45.419328	13:52:43.271619	9.24
-73.944102	45.4141	13:13:1.375835	8.22
-73.944102	45.414589	13:17:18.381535	7.677
-73.944102	45.416905	13:6:47.399445	8.486
-73.944102	45.418327	13:0:50.399026	8.65
-73.944102	45.419111	12:57:15.404729	8.988
-73.944101	45.414563	13:17:19.382593	7.762
-73.944101	45.414806	13:17:9.384021	7.613
-73.9441	45.415947	13:11:56.389118	7.193
-73.9441	45.419566	13:52:29.266819	9.817
-73.944099	45.414539	13:17:20.382650	7.774
-73.944098	45.416408	13:9:14.377852	7.805
-73.944098	45.417154	13:4:51.386810	9.634
-73.944098	45.417708	13:2:9.396544	9.089
-73.944098	45.418645	14:3:53.245940	8.31
-73.944097	45.414515	13:17:21.382707	7.826
-73.944097	45.415038	13:16:59.382449	7.745
-73.944097	45.419307	13:52:44.266676	9.209
-73.944096	45.414492	13:17:22.380764	7.914
-73.944095	45.418285	13:0:49.398969	8.794
-73.944095	45.419074	12:57:16.406786	8.986
-73.944094	45.414371	13:17:28.381107	8.155
-73.944094	45.414824	13:17:8.382964	7.613
-73.944093	45.414389	13:17:27.383050	8.135
-73.944093	45.414408	13:17:26.382993	8.084
-73.944093	45.414427	13:17:25.381936	8.031
-73.944093	45.414447	13:17:24.381878	8.021
-73.944093	45.416859	13:6:48.399502	8.409
-73.944092	45.414012	13:12:57.389607	8.246
-73.944092	45.419291	13:52:45.267734	9.166
-73.94409	45.417663	13:2:10.394601	8.953
-73.94409	45.418244	13:0:48.410912	8.897
-73.94409	45.419283	13:52:46.266791	9.142
-73.944089	45.415009	13:17:0.382506	7.759
-73.944089	45.415907	13:11:57.389175	7.184
-73.944088	45.414123	13:13:2.375893	8.234
-73.944088	45.419036	12:57:17.405843	8.943
-73.944088	45.419277	13:52:48.266905	9.129
-73.944088	45.419278	13:52:47.265848	9.126
-73.944087	45.414843	13:17:7.383906	7.591
-73.944087	45.418595	14:3:52.246882	8.282
-73.944087	45.419274	13:52:49.264962	9.117
-73.944086	45.416334	13:9:12.377737	7.929
-73.944086	45.417065	13:4:49.390696	8.909
-73.944086	45.418203	13:0:47.409855	8.976
-73.944085	45.416815	13:6:49.401560	8.298
-73.944084	45.419261	13:52:50.267020	9.089
-73.944082	45.414981	13:17:1.383563	7.725
-73.944082	45.417617	13:2:11.394659	8.809
-73.944082	45.418163	13:0:46.411798	9.055
-73.944082	45.419246	13:52:51.266077	9.042
-73.944081	45.414861	13:17:6.381849	7.601
-73.944081	45.415576	13:13:42.388181	7.998
-73.94408	45.415868	13:11:58.391233	7.756
-73.94408	45.41677	13:6:50.384616	8.164
-73.94408	45.418999	12:57:18.405900	8.912
-73.94408	45.419231	13:52:52.267134	9.018
-73.94408	45.419569	13:52:28.265761	9.84
-73.944079	45.414955	13:17:2.382620	7.715
-73.944079	45.416298	13:9:11.379680	7.959
-73.944078	45.414882	13:17:5.381792	7.641
-73.944078	45.41493	13:17:3.382678	7.643
-73.944078	45.41702	13:4:48.388638	8.863
-73.944077	45.414149	13:13:3.375950	8.264
-73.944077	45.414905	13:17:4.380734	7.679
-73.944077	45.419214	13:52:53.265191	8.981
-73.944075	45.415541	13:13:41.385124	7.794
-73.944075	45.416724	13:6:51.385673	8.122
-73.944075	45.419537	12:56:59.407814	9.663
-73.944074	45.417571	13:2:12.394716	8.769
-73.944074	45.418543	14:3:51.245825	8.228
-73.944073	45.418962	12:57:19.404958	8.834
-73.944073	45.419196	13:52:54.265248	8.957
-73.944072	45.416264	13:9:10.392624	7.974
-73.944071	45.414178	13:13:4.374007	8.275
-73.944071	45.418083	13:0:44.418684	10.055
-73.94407	45.414208	13:13:5.374064	8.214
-73.94407	45.414238	13:13:6.374121	8.177
-73.94407	45.414272	13:13:7.376179	8.171
-73.94407	45.416679	13:6:52.399731	7.975
-73.94407	45.416976	13:4:47.389581	8.768
-73.94407	45.419177	13:52:55.265305	8.937
-73.944069	45.413999	13:12:56.390550	8.338
-73.944068	45.415506	13:13:40.389067	7.938
-73.944068	45.418924	12:57:20.405015	8.781
-73.944067	45.414345	13:13:9.372292	8.129
-73.944067	45.417526	13:2:13.395773	8.777
-73.944067	45.419155	13:52:56.266363	8.945
-73.944065	45.41623	13:9:9.380566	7.941
-73.944065	45.418044	13:0:43.416626	10.132
-73.944064	45.414383	13:13:10.387351	8.144
-73.944063	45.41913	13:52:57.266420	8.96
-73.944062	45.414422	13:13:11.386408	8.026
-73.944062	45.418491	14:3:50.246768	8.223
-73.944062	45.418886	12:57:21.405072	8.692
-73.944061	45.41446	13:13:12.388465	7.924
-73.944061	45.41547	13:13:39.390009	7.887
-73.944061	45.416932	13:4:46.389524	8.626
-73.944061	45.419567	13:52:27.265704	9.842
-73.94406	45.4145	13:13:13.390522	7.866
-73.94406	45.417481	13:2:14.394830	8.733
-73.944058	45.415786	13:12:0.391347	7.736
-73.944058	45.417965	13:0:41.396511	9.268
-73.944057	45.414542	13:13:14.389580	7.74
-73.944057	45.416195	13:9:8.378509	7.801
-73.944057	45.419101	13:52:58.265477	8.987
-73.944055	45.418846	12:57:22.406129	8.602
-73.944054	45.417924	13:0:40.402454	9.287
-73.944054	45.419518	12:56:58.406757	9.642
-73.944053	45.417437	13:2:15.393887	8.828
-73.944052	45.414585	13:13:15.389637	7.694
-73.944052	45.415435	13:13:38.387952	7.792
-73.944051	45.416593	13:6:54.396845	8.298
-73.944051	45.416887	13:4:45.391467	8.498
-73.944051	45.419069	13:52:59.266534	8.973
-73.944049	45.416158	13:9:7.396452	7.789
-73.944049	45.417882	13:0:39.399397	9.286
-73.944048	45.414628	13:13:16.388694	7.617
-73.944047	45.415747	13:12:1.400405	7.688
-73.944047	45.417394	13:2:16.394945	8.865
-73.944047	45.418807	12:57:23.406187	8.566
-73.944046	45.41612	13:9:6.392395	7.704
-73.944046	45.41655	13:6:55.400903	7.962
-73.944045	45.419492	12:56:57.405699	9.619
-73.944044	45.419036	13:53:0.266592	8.951
-73.944043	45.419463	12:56:56.406642	9.533
-73.944042	45.413993	13:12:55.391493	8.388
-73.944042	45.416843	13:4:44.391409	8.416
-73.944041	45.414669	13:13:17.389751	7.54
-73.944041	45.41784	13:0:38.398340	9.314
-73.94404	45.417351	13:2:17.395002	8.894
-73.94404	45.418769	12:57:24.405244	8.567
-73.94404	45.419431	12:56:55.405585	9.465
-73.94404	45.419558	13:52:26.266647	9.781
-73.944038	45.419002	13:53:1.265649	8.886
-73.944038	45.419396	12:56:54.406528	9.387
-73.944037	45.416083	13:9:5.393338	7.712
-73.944037	45.418383	14:3:48.245654	8.438
-73.944036	45.415363	13:13:36.386838	7.679
-73.944036	45.416507	13:6:56.396960	8.267
-73.944035	45.41873	12:57:25.404301	8.566
-73.944035	45.41936	12:56:53.407471	9.305
-73.944034	45.415709	13:12:2.391462	7.712
-73.944034	45.417798	13:0:37.398283	9.301
-73.944033	45.416798	13:4:43.406353	8.319
-73.944033	45.417308	13:2:18.394059	8.928
-73.944033	45.419322	12:56:52.412414	9.224
-73.944031	45.418967	13:53:2.265706	8.838
-73.94403	45.416464	13:6:57.401017	7.986
-73.94403	45.418691	12:57:26.405358	8.553
-73.94403	45.419283	12:56:51.406356	9.085
-73.944028	45.416045	13:9:4.391281	7.775
-73.944026	45.417264	13:2:19.394116	8.925
-73.944026	45.417757	13:0:36.398225	9.28
-73.944026	45.419243	12:56:50.406299	9.01
-73.944025	45.418932	13:53:3.265763	8.77
-73.944024	45.414754	13:13:19.371865	7.632
-73.944024	45.416753	13:4:42.404296	8.22
-73.944024	45.418329	14:3:47.245596	8.711
-73.944024	45.418652	12:57:27.405416	8.514
-73.944023	45.41567	13:12:3.392519	7.749
-73.944023	45.419543	13:52:25.267590	9.729
-73.94402	45.418611	12:57:28.405473	8.466
-73.94402	45.419202	12:56:49.405242	8.92
-73.944019	45.418897	13:53:4.263820	8.713
-73.944018	45.416007	13:9:3.379223	7.745
-73.944018	45.41642	13:6:58.397074	8.244
-73.944018	45.417222	13:2:20.396173	8.922
-73.944017	45.415284	13:13:34.383723	7.705
-73.944016	45.417716	13:0:35.398168	9.137
-73.944016	45.418569	12:57:29.405529	8.423
-73.944015	45.414793	13:13:20.371922	7.553
-73.944015	45.416709	13:4:41.405239	8.112
-73.944015	45.419161	12:56:48.407185	8.931
-73.944014	45.413996	13:12:54.388436	8.463
-73.944012	45.415631	13:12:4.391576	7.807
-73.944012	45.418526	12:57:30.404587	8.4
-73.944011	45.418277	14:3:46.245539	8.861
-73.944011	45.419521	13:52:24.267532	9.745
-73.94401	45.416376	13:6:59.400132	7.998
-73.94401	45.41718	13:2:21.395231	8.906
-73.94401	45.418862	13:53:5.265877	8.66
-73.94401	45.41912	12:56:47.406127	8.976
-73.944008	45.414828	13:13:21.370979	7.571
-73.944007	45.415245	13:13:33.384666	7.826
-73.944007	45.41597	13:9:2.392166	7.748
-73.944006	45.416666	13:4:40.405181	8.07
-73.944006	45.418482	12:57:31.404644	8.349
-73.944006	45.41908	12:56:46.406070	8.989
-73.944005	45.417675	13:0:34.398111	9.042
-73.944003	45.417138	13:2:22.396288	8.89
-73.944002	45.419497	13:52:23.266475	9.687
-73.944001	45.418828	13:53:6.264935	8.592
-73.944	45.414861	13:13:22.386037	7.521
-73.944	45.415593	13:12:5.391633	7.814
-73.944	45.418438	12:57:32.404701	8.35
-73.944	45.419041	12:56:45.406013	8.943
-73.943999	45.416332	13:7:0.398189	7.983
-73.943998	45.416624	13:4:39.406124	8.11
-73.943998	45.418225	14:3:45.246482	8.918
-73.943997	45.415206	13:13:32.389609	7.792
-73.943997	45.415933	13:9:1.379108	7.674
-73.943995	45.417096	13:2:23.395345	8.913
-73.943994	45.419002	12:56:44.404956	8.889
-73.943993	45.418395	12:57:33.403759	8.485
-73.943993	45.419469	13:52:22.266418	9.604
-73.943992	45.417634	13:0:33.400053	8.929
-73.943991	45.416582	13:4:38.406067	8.044
-73.943991	45.418793	13:53:7.265992	8.583
-73.94399	45.414006	13:12:53.394379	8.484
-73.943989	45.414894	13:13:23.387094	7.583
-73.943989	45.418963	12:56:43.406898	8.817
-73.943988	45.415555	13:12:6.391690	7.79
-73.943988	45.415896	13:9:0.379051	7.692
-73.943987	45.416289	13:7:1.399246	7.969
-73.943987	45.418354	12:57:34.405816	8.67
-73.943986	45.417054	13:2:24.394402	8.885
-73.943985	45.414378	13:12:40.389635	8.094
-73.943985	45.415169	13:13:31.388552	7.732
-73.943984	45.414316	13:12:42.375749	8.268
-73.943984	45.414409	13:12:39.391578	8.016
-73.943984	45.416539	13:4:37.405010	8.004
-73.943984	45.418172	14:3:44.246425	9.015
-73.943984	45.418923	12:56:42.407842	8.767
-73.943984	45.419439	13:52:21.273361	9.523
-73.943983	45.414226	13:12:45.386921	7.914
-73.943983	45.414256	13:12:44.373863	7.933
-73.943982	45.414195	13:12:46.384978	7.959
-73.943982	45.41444	13:12:38.391520	7.971
-73.943982	45.417591	13:0:32.397996	8.825
-73.943982	45.419581	12:52:32.414543	9.874
-73.943981	45.414472	13:12:37.392464	7.94
-73.94398	45.414926	13:13:24.387152	7.621
-73.94398	45.418313	12:57:35.404873	8.846
-73.94398	45.41876	13:53:8.265049	8.579
-73.94398	45.418883	12:56:41.407784	8.696
-73.943979	45.414504	13:12:36.390406	7.86
-73.943979	45.415857	13:8:59.378994	7.708
-73.943979	45.419607	12:52:31.414485	9.917
-73.943978	45.414135	13:12:48.389092	8.462
-73.943978	45.419556	12:52:33.415600	9.816
-73.943977	45.414536	13:12:35.397349	7.757
-73.943977	45.417011	13:2:25.396460	8.804
-73.943976	45.416496	13:4:36.404953	7.97
-73.943975	45.414569	13:12:34.390292	7.795
-73.943975	45.415517	13:12:7.392748	7.786
-73.943975	45.418272	12:57:36.405930	8.935
-73.943975	45.418843	12:56:40.406727	8.626
-73.943974	45.414024	13:12:52.390321	8.48
-73.943974	45.416245	13:7:2.399303	7.909
-73.943974	45.419408	13:52:20.266304	9.463
-73.943974	45.419529	12:52:34.414657	9.797
-73.943973	45.414602	13:12:33.376234	7.759
-73.943972	45.415133	13:13:30.385495	7.689
-73.943971	45.41812	14:3:43.246368	9.125
-73.943971	45.418231	12:57:37.404987	8.994
-73.94397	45.414077	13:12:50.400207	8.439
-73.94397	45.414635	13:12:32.377177	7.753
-73.94397	45.417548	13:0:31.399939	8.79
-73.94397	45.418802	12:56:39.406670	8.56
-73.943969	45.415819	13:8:58.378937	7.65
-73.943969	45.418726	13:53:9.264106	8.552
-73.943969	45.419498	12:52:35.414714	9.713
-73.943968	45.41405	13:12:51.390264	8.477
-73.943968	45.416453	13:4:35.405896	7.956
-73.943967	45.416968	13:2:26.396517	8.686
-73.943967	45.418189	12:57:38.404045	9.012
-73.943966	45.414995	13:13:26.370265	7.725
-73.943966	45.418761	12:56:38.405613	8.577
-73.943965	45.419376	13:52:19.267247	9.348
-73.943965	45.419463	12:52:36.413772	9.616
-73.943964	45.414668	13:12:31.377120	7.742
-73.943964	45.415478	13:12:8.391805	7.746
-73.943962	45.416204	13:7:3.400360	7.829
-73.943962	45.418147	12:57:39.405102	9.11
-73.943961	45.418719	12:56:37.405556	8.555
-73.943961	45.419628	12:52:30.414428	9.95
-73.94396	45.414701	13:12:30.375062	7.716
-73.94396	45.415781	13:8:57.379879	7.619
-73.94396	45.41641	13:4:34.404838	7.984
-73.943959	45.416925	13:2:27.394574	8.571
-73.943959	45.418692	13:53:10.265163	8.557
-73.943958	45.417506	13:0:30.397882	8.794
-73.943958	45.418071	14:3:42.246311	9.195
-73.943957	45.418105	12:57:40.406159	9.163
-73.943957	45.418678	12:56:36.406498	8.537
-73.943957	45.419425	12:52:37.413829	9.491
-73.943956	45.415029	13:13:27.384323	7.613
-73.943956	45.419344	13:52:18.267189	9.226
-73.943955	45.415065	13:13:28.382380	7.582
-73.943952	45.414734	13:12:29.376005	7.619
-73.943952	45.415438	13:12:9.378861	7.659
-73.943952	45.416369	13:4:33.404781	7.98
-73.943952	45.418063	12:57:41.405216	9.211
-73.943951	45.415742	13:8:56.379822	7.595
-73.943951	45.416882	13:2:28.394631	8.506
-73.943951	45.418637	12:56:35.411441	8.543
-73.94395	45.416163	13:7:4.398417	7.796
-73.94395	45.419384	12:52:38.413886	9.39
-73.943949	45.418659	13:53:11.266221	8.534
-73.943948	45.41931	13:52:17.267132	9.135
-73.943947	45.417465	13:0:29.397825	8.804
-73.943946	45.418596	12:56:34.408384	8.532
-73.943944	45.41684	13:2:29.394688	8.464
-73.943944	45.418022	12:57:42.410274	9.222
-73.943944	45.419341	12:52:39.418943	9.212
-73.943943	45.415703	13:8:55.379765	7.679
-73.943943	45.416329	13:4:32.405724	7.978
-73.943943	45.418021	14:3:41.246253	9.212
-73.943942	45.418555	12:56:33.407327	8.567
-73.943941	45.415397	13:12:10.376918	7.589
-73.943939	45.414767	13:12:28.373948	7.623
-73.943939	45.418625	13:53:12.265278	8.54
-73.943939	45.419276	13:52:16.268075	9.052
-73.943938	45.416124	13:7:5.399475	7.734
-73.943938	45.419297	12:52:40.414000	9.115
-73.943937	45.416292	13:4:31.404667	7.457
-73.943937	45.417423	13:0:28.398767	8.82
-73.943937	45.418514	12:56:32.406270	8.563
-73.943936	45.416797	13:2:30.393745	8.41
-73.943936	45.41798	12:57:43.403330	9.232
-73.943935	45.415664	13:8:54.391709	7.945
-73.943934	45.415356	13:12:11.376976	7.527
-73.943932	45.418472	12:56:31.411212	8.5
-73.943932	45.419254	12:52:41.414058	9.001
-73.943932	45.419641	12:52:29.414371	9.954
-73.943931	45.418591	13:53:13.265335	8.549
-73.94393	45.414148	13:8:13.384363	8.56
-73.943929	45.414131	13:8:12.383306	8.579
-73.943929	45.415316	13:12:12.377033	7.515
-73.943929	45.416756	13:2:31.395802	8.276
-73.943929	45.417972	14:3:40.246196	9.232
-73.943929	45.419242	13:52:15.267018	9.002
-73.943928	45.416253	13:4:30.403609	7.519
-73.943927	45.415626	13:8:53.392652	8.009
-73.943927	45.418429	12:56:30.408155	8.53
-73.943927	45.41921	12:52:42.413115	8.952
-73.943926	45.414166	13:8:14.384420	8.588
-73.943926	45.416086	13:7:6.400532	7.693
-73.943926	45.417381	13:0:27.400711	8.825
-73.943926	45.417938	12:57:44.403388	9.24
-73.943924	45.414798	13:12:27.376891	7.631
-73.943923	45.418384	12:56:29.410098	8.678
-73.943923	45.418558	13:53:14.264392	8.578
-73.943922	45.415276	13:12:13.378090	7.47
-73.943922	45.416713	13:2:32.394860	8.206
-73.943921	45.414116	13:8:11.384249	8.594
