"Info";"Date";"Time";"TimeStamp";"0,2 - CP_last_pwm";"0,2 - CP_output_pwm";"0,2 - CP_rpms";"0,2 - CP_pressure"
"";"2020-11-17";"17:54:36.667";"35797";"10000";"10000";"3346";"129248"
"";"2020-11-17";"17:54:36.768";"35898";"10000";"10000";"3341";"137326"
"";"2020-11-17";"17:54:36.869";"35999";"10000";"10000";"3336";"129248"
"";"2020-11-17";"17:54:36.970";"36100";"10000";"10000";"3369";"113092"
"";"2020-11-17";"17:54:37.072";"36202";"10000";"10000";"3413";"113092"
"";"2020-11-17";"17:54:37.171";"36301";"10000";"10000";"3428";"113092"
"";"2020-11-17";"17:54:37.273";"36403";"10000";"10000";"3380";"129248"
"";"2020-11-17";"17:54:37.374";"36504";"10000";"10000";"3335";"137326"
"";"2020-11-17";"17:54:37.475";"36605";"10000";"10000";"3319";"137326"
"";"2020-11-17";"17:54:37.576";"36706";"10000";"10000";"3359";"137326"
"";"2020-11-17";"17:54:37.676";"36806";"10000";"10000";"3408";"113092"
"";"2020-11-17";"17:54:37.777";"36907";"10000";"10000";"3431";"129248"
"";"2020-11-17";"17:54:37.877";"37007";"10000";"10000";"3415";"121170"
"";"2020-11-17";"17:54:37.978";"37108";"10000";"10000";"3357";"137326"
"";"2020-11-17";"17:54:38.079";"37209";"10000";"10000";"3343";"129248"
"";"2020-11-17";"17:54:38.180";"37310";"10000";"10000";"3364";"121170"
"";"2020-11-17";"17:54:38.280";"37410";"10000";"10000";"3423";"105014"
"";"2020-11-17";"17:54:38.381";"37511";"10000";"10000";"3436";"105014"
"";"2020-11-17";"17:54:38.482";"37612";"10000";"10000";"3415";"129248"
"";"2020-11-17";"17:54:38.583";"37713";"10000";"10000";"3336";"145404"
"";"2020-11-17";"17:54:38.684";"37814";"10000";"10000";"3315";"145404"
"";"2020-11-17";"17:54:38.785";"37915";"10000";"10000";"3364";"113092"
"";"2020-11-17";"17:54:38.886";"38016";"10000";"10000";"3430";"121170"
"";"2020-11-17";"17:54:38.987";"38117";"10000";"10000";"3423";"121170"
"";"2020-11-17";"17:54:39.088";"38218";"10000";"10000";"3391";"137326"
"";"2020-11-17";"17:54:39.188";"38318";"10000";"10000";"3347";"137326"
"";"2020-11-17";"17:54:39.289";"38419";"10000";"10000";"3337";"129248"
"";"2020-11-17";"17:54:39.390";"38520";"10000";"10000";"3350";"129248"
"";"2020-11-17";"17:54:39.490";"38620";"10000";"10000";"3393";"121170"
"";"2020-11-17";"17:54:39.591";"38721";"10000";"10000";"3419";"121170"
"";"2020-11-17";"17:54:39.692";"38822";"10000";"10000";"3433";"121170"
"";"2020-11-17";"17:54:39.794";"38924";"10000";"10000";"3389";"121170"
"";"2020-11-17";"17:54:39.894";"39024";"10000";"10000";"3343";"137326"
"";"2020-11-17";"17:54:39.996";"39126";"10000";"10000";"3318";"129248"
"";"2020-11-17";"17:54:40.097";"39227";"10000";"10000";"3381";"121170"
"";"2020-11-17";"17:54:40.198";"39328";"10000";"10000";"3450";"105014"
"";"2020-11-17";"17:54:40.298";"39428";"10000";"10000";"3441";"105014"
"";"2020-11-17";"17:54:40.398";"39528";"10000";"10000";"3398";"137326"
"";"2020-11-17";"17:54:40.500";"39630";"10000";"10000";"3333";"153482"
"";"2020-11-17";"17:54:40.601";"39731";"10000";"10000";"3323";"137326"
"";"2020-11-17";"17:54:40.702";"39832";"10000";"10000";"3391";"96936"
"";"2020-11-17";"17:54:40.803";"39933";"10000";"10000";"3442";"121170"
"";"2020-11-17";"17:54:40.904";"40034";"10000";"10000";"3406";"129248"
"";"2020-11-17";"17:54:41.004";"40134";"10000";"10000";"3382";"137326"
"";"2020-11-17";"17:54:41.105";"40235";"10000";"10000";"3356";"137326"
"";"2020-11-17";"17:54:41.206";"40336";"10000";"10000";"3360";"129248"
"";"2020-11-17";"17:54:41.307";"40437";"10000";"10000";"3393";"121170"
"";"2020-11-17";"17:54:41.408";"40538";"10000";"10000";"3426";"113092"
"";"2020-11-17";"17:54:41.508";"40638";"10000";"10000";"3422";"105014"
"";"2020-11-17";"17:54:41.609";"40739";"10000";"10000";"3384";"113092"
"";"2020-11-17";"17:54:41.710";"40840";"10000";"10000";"3336";"129248"
"";"2020-11-17";"17:54:41.812";"40942";"10000";"10000";"3333";"137326"
"";"2020-11-17";"17:54:41.912";"41042";"10000";"10000";"3370";"121170"
"";"2020-11-17";"17:54:42.013";"41143";"10000";"10000";"3406";"113092"
"";"2020-11-17";"17:54:42.113";"41243";"10000";"10000";"3430";"137326"
"";"2020-11-17";"17:54:42.214";"41344";"10000";"10000";"3440";"145404"
"";"2020-11-17";"17:54:42.314";"41444";"10000";"10000";"3402";"145404"
"";"2020-11-17";"17:54:42.415";"41545";"10000";"10000";"3362";"145404"
"";"2020-11-17";"17:54:42.516";"41646";"10000";"10000";"3346";"137326"
"";"2020-11-17";"17:54:42.616";"41746";"10000";"10000";"3370";"129248"
"";"2020-11-17";"17:54:42.718";"41848";"10000";"10000";"3398";"137326"
"";"2020-11-17";"17:54:42.818";"41948";"10000";"10000";"3421";"129248"
"";"2020-11-17";"17:54:42.920";"42050";"10000";"10000";"3414";"137326"
"";"2020-11-17";"17:54:43.020";"42150";"10000";"10000";"3361";"129248"
"";"2020-11-17";"17:54:43.121";"42251";"10000";"10000";"3326";"137326"
"";"2020-11-17";"17:54:43.222";"42352";"10000";"10000";"3348";"129248"
"";"2020-11-17";"17:54:43.323";"42453";"10000";"10000";"3408";"145404"
"";"2020-11-17";"17:54:43.423";"42553";"10000";"10000";"3430";"121170"
"";"2020-11-17";"17:54:43.524";"42654";"10000";"10000";"3406";"145404"
"";"2020-11-17";"17:54:43.625";"42755";"10000";"10000";"3346";"145404"
"";"2020-11-17";"17:54:43.726";"42856";"10000";"10000";"3339";"145404"
"";"2020-11-17";"17:54:43.827";"42957";"10000";"10000";"3357";"121170"
"";"2020-11-17";"17:54:43.927";"43057";"10000";"10000";"3399";"121170"
"";"2020-11-17";"17:54:44.028";"43158";"10000";"10000";"3422";"129248"
"";"2020-11-17";"17:54:44.129";"43259";"10000";"10000";"3397";"137326"
"";"2020-11-17";"17:54:44.230";"43360";"10000";"10000";"3362";"145404"
"";"2020-11-17";"17:54:44.331";"43461";"10000";"10000";"3333";"145404"
"";"2020-11-17";"17:54:44.431";"43561";"10000";"10000";"3385";"137326"
"";"2020-11-17";"17:54:44.531";"43661";"10000";"10000";"3407";"129248"
"";"2020-11-17";"17:54:44.632";"43762";"10000";"10000";"3447";"121170"
"";"2020-11-17";"17:54:44.733";"43863";"10000";"10000";"3411";"137326"
"";"2020-11-17";"17:54:44.834";"43964";"10000";"10000";"3373";"137326"
"";"2020-11-17";"17:54:44.934";"44064";"10000";"10000";"3351";"137326"
"";"2020-11-17";"17:54:45.035";"44165";"10000";"10000";"3371";"121170"
"";"2020-11-17";"17:54:45.136";"44266";"10000";"10000";"3403";"121170"
"";"2020-11-17";"17:54:45.236";"44366";"10000";"10000";"3434";"121170"
"";"2020-11-17";"17:54:45.337";"44467";"10000";"10000";"3444";"129248"
"";"2020-11-17";"17:54:45.438";"44568";"10000";"10000";"3416";"137326"
"";"2020-11-17";"17:54:45.539";"44669";"10000";"10000";"3370";"137326"
"";"2020-11-17";"17:54:45.639";"44769";"10000";"10000";"3349";"129248"
"";"2020-11-17";"17:54:45.740";"44870";"10000";"10000";"3357";"137326"
"";"2020-11-17";"17:54:45.841";"44971";"10000";"10000";"3410";"113092"
"";"2020-11-17";"17:54:45.942";"45072";"10000";"10000";"3437";"129248"
"";"2020-11-17";"17:54:46.043";"45173";"10000";"10000";"3425";"129248"
"";"2020-11-17";"17:54:46.143";"45273";"10000";"10000";"3419";"137326"
"";"2020-11-17";"17:54:46.245";"45375";"10000";"10000";"3368";"129248"
"";"2020-11-17";"17:54:46.346";"45476";"10000";"10000";"3356";"129248"
"";"2020-11-17";"17:54:46.446";"45576";"10000";"10000";"3351";"129248"
"";"2020-11-17";"17:54:46.547";"45677";"10000";"10000";"3397";"105014"
"";"2020-11-17";"17:54:46.647";"45777";"10000";"10000";"3430";"113092"
"";"2020-11-17";"17:54:46.748";"45878";"10000";"10000";"3437";"121170"
"";"2020-11-17";"17:54:46.849";"45979";"10000";"10000";"3415";"121170"
"";"2020-11-17";"17:54:46.950";"46080";"10000";"10000";"3384";"129248"
"";"2020-11-17";"17:54:47.052";"46182";"10000";"10000";"3355";"129248"
"";"2020-11-17";"17:54:47.153";"46283";"10000";"10000";"3360";"129248"
"";"2020-11-17";"17:54:47.254";"46384";"10000";"10000";"3399";"113092"
"";"2020-11-17";"17:54:47.354";"46484";"10000";"10000";"3445";"96936"
"";"2020-11-17";"17:54:47.455";"46585";"10000";"10000";"3429";"121170"
"";"2020-11-17";"17:54:47.556";"46686";"10000";"10000";"3422";"113092"
"";"2020-11-17";"17:54:47.656";"46786";"10000";"10000";"3387";"121170"
"";"2020-11-17";"17:54:47.757";"46887";"10000";"10000";"3342";"137326"
"";"2020-11-17";"17:54:47.858";"46988";"10000";"10000";"3355";"113092"
"";"2020-11-17";"17:54:47.958";"47088";"10000";"10000";"3394";"113092"
